아티스트,곡명,앨범명,앨범이미지,유튜브링크
BADBADNOTGOOD,Love Proceeding (Feat. Arthur Verocai),Talk Memory,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/890/964/82890964_1660109161011_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LRDmyRJsPwM
not dvr,prettynames,prettynames,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/589/772/83589772_1677575439492_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=sRb3Aad0kSg
Adele,Melt My Heart To Stone,19,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/057/745/311/57745311_1331021534076_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Vy0jd0X3bnU
SOHN,Station,Trust,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/934/387/82934387_1661734228293_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VFywPo3zBCw
Jungle,Lemonade Lake,Jungle,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/455/105/80455105_1407811908489_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=A7ZD75cVm8Q
Burial & Four Tet & Thom Yorke,Her Revolution,Her Revolution / His Rope,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/780/313/81780313_1665517578890_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ubbtVGQ5CEA
Sampha,What Shouldn't I Be?,Process (Bonus Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/893/191/82893191_1660189541175_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GG1qJnyqHCQ
Aldous Harding,Weight of the Planets,Designer,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/194/731/81194731_1556186165660_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vnB9zltNuNY
Badly Drawn Boy,Delta (Little Boy Blues),About A Boy Soundtrack (어바웃 어 보이 사운드트랙),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/043/734/15043734_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lRnlE36DjGk
YELLA (옐라),urs! (Feat. kani),urs!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/724/626/83724626_1681452320478_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qfYSZrwfDs4
잔나비,초록을거머쥔우리는,잔나비 소곡집 ll : 초록을거머쥔우리는,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/681/900/82681900_1652152551190_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tKt0yuPcqKk
야자수,Yaho!,Yaho!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/737/391/83737391_1681694437774_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QKi3H6PKxKE
준서 (JUNSEO),아야진 바다 (AYAJIN OCEAN),아야진 바다 (AYAJIN OCEAN),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/726/671/83726671_1681440813893_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Mcs5WtVEbQQ
아난,먼지,상처의 기록,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/577/909/83577909_1678069855126_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GRiZckJlt34
엘리펀트 쥬스 (Elephant Juice),구스다운필로우,구스다운필로우,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/568/198/83568198_1677118745645_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1mc_zrxxsuQ
오윤 & 뎁트,24 Hours (Feat. 로키드 & 프리든),사랑의 윤곽,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/731/638/83731638_1681461160070_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yd8MlJFY52I
혜원,모란이 피고 지는 내 마음을 어쩌겠어요,모란이 피고 지는 내 마음을 어쩌겠어요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/723/386/83723386_1681278453237_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JsfTuDkzc6s
볼빨간사춘기,사랑이 이별이 돼 가는 모습이,사랑.zip,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/732/573/83732573_1681437757420_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DzkJ6-0PpRs
숨비,사랑하는 너에게,사랑하는 너에게,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/726/829/83726829_1681451530528_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HRPcwSCDwEI
밤수성,나의 조각들로 별을 그리다,나의 조각들로 별을 그리다,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/441/024/83441024_1673856034437_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wpVEAr0-bIA
수수 (soosoo),사랑? (maybe it's love),Love Step,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/730/928/83730928_1681367217797_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YGqcp4X3PLI
미성,봄날소녀,봄날소녀 (A Girl In Spring),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/696/120/83696120_1680658254740_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=eIpttLpzMzc
2842,온도,3.8 mile,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/221/83684221_1680245369079_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cSPV4IFAhx8
LONY99,좋아질거야,좋아질거야,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/577/512/83577512_1677461449483_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9Wivi5g6HNI
