아티스트,곡명,앨범명,앨범이미지,유튜브링크
Troye Sivan & Jay Som,Trouble,Trouble,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/538/002/82538002_1644949526860_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MB6duYR-zGI
100 Gecs,Doritos & Fritos,"10,000 gecs","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/625/413/83625413_1678823130484_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2PWMiy4RysI
Myle.D,Chill with you (Feat. Chawoo),Chill with you,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/167/736/81167736_1551694429150_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GksPAJfgXTs
meenoi (미노이),우리사랑을만들어 (Feat. 종한),In My Room,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/330/000/82330000_1634101819908_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=eUqmjRYUF6A
백현 (BAEKHYUN),놀이공원 (Amusement Park),놀이공원 (Amusement Park),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/801/333/81801333_1608533982161_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ufX7VluncTY
pH-1,Nerdy Love (Feat. 백예린),Nerdy Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/341/907/81341907_1578550059435_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FFkLoUwQ9a4
SOLE (쏠),오래오래,imagine club,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/949/716/82949716_1663317603001_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MlXT6UiWCCE
로꼬 & 화사 (Hwa Sa),Somebody!,Somebody,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/844/473/82844473_1658730284977_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=D24Cfa7t4cI
WOODZ,Multiply,ONLY LOVERS LEFT,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/302/002/82302002_1633415663804_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=P8EKQtW-vZ4
Rad Museum,AirDrop (Feat. 원슈타인),Brainstorm,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/168/301/82168301_1627975585835_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=rTUPsnqOZjA
NCT DREAM,너를 위한 단어 (It's Yours),Glitch Mode - The 2nd Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/612/218/82612218_1648449566044_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cwB-miIfJVA
원슈타인,캥거루,캥거루,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/071/881/82071881_1622785786850_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=RbU8Dp6Cqzk
OuiOui (위위),니 생각 (Feat. Wilcox),하나,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/043/214/81043214_1521021982486_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2_zhV_9CGik
10CM,봄 to 러브,우리들의 블루스 OST Part 3,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/649/831/82649831_1650603759769_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9rNh1RXZgt0
카더가든,로맨틱 선데이,갯마을 차차차 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/336/740/82336740_1634522519633_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=T-H7JkrHUPg
태연 (TAEYEON),Happy,Happy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/432/808/81432808_1588574611784_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Raj-AuQgCTg
에릭남 (Eric Nam) & 웬디 (WENDY),봄인가 봐 (Spring Love),봄인가 봐 (Spring Love) - SM STATION,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/797/320/80797320_1456999961311_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=erErBFKPbMY
