장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_R&B／Soul,90,그리즐리 (Grizzly),우리 다투게 돼도 이것만 기억해 줄래 눈을 맞추고 서로가 서로의 손잡아 주며 낮은 목소리와 예쁜 말투로 상처 주지 않게 노력을 하고 ●,꽃zip2,https://cdnimg.melon.co.kr/cm2/album/images/110/78/891/11078891_20221018102054_500.jpg,https://www.youtube.com/watch?v=QtqZvXvinKo
국내_R&B／Soul,91,BIG Naughty (서동현),Lovey Dovey (Feat. meenoi),Lovey Dovey,https://cdnimg.melon.co.kr/cm2/album/images/109/41/011/10941011_20220503153950_500.jpg,https://www.youtube.com/watch?v=MVAwDDwVj-s
국내_R&B／Soul,92,BIG Naughty (서동현),덫,호프리스 로맨틱,https://cdnimg.melon.co.kr/cm2/album/images/111/91/359/11191359_20230227182139_500.jpg,https://www.youtube.com/watch?v=IDaLWpMPj5I
국내_R&B／Soul,93,BE'O (비오),Akita (Feat. hartts) (Prod. OBSN),Akita,https://cdnimg.melon.co.kr/cm2/album/images/111/77/366/11177366_20230215191917_500.jpg,https://www.youtube.com/watch?v=zALEYvmjVQM
국내_R&B／Soul,94,방탄소년단,소우주 (Mikrokosmos),MAP OF THE SOUL : PERSONA,https://cdnimg.melon.co.kr/cm/album/images/102/73/641/10273641_500.jpg,https://www.youtube.com/watch?v=Iq6RdCTLBd8
국내_R&B／Soul,95,"첸 (CHEN), 백현 (BAEKHYUN), 시우민 (XIUMIN)",너를 위해,달의 연인 - 보보경심 려 OST Part 1,https://cdnimg.melon.co.kr/cm/album/images/027/05/644/2705644_500.jpg,https://www.youtube.com/watch?v=JvjWy4saR08
국내_R&B／Soul,96,나얼,같은 시간 속의 너,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼,https://cdnimg.melon.co.kr/cm/album/images/023/02/870/2302870_500.jpg,https://www.youtube.com/watch?v=Q_YdBd05FJs
국내_R&B／Soul,97,죠지,오래오래,FRR,https://cdnimg.melon.co.kr/cm2/album/images/112/18/699/11218699_20230405184131_500.jpg,https://www.youtube.com/watch?v=36wVOzmsywo
국내_R&B／Soul,98,Crush,어떻게 지내,wonderlust,https://cdnimg.melon.co.kr/cm/album/images/100/06/417/10006417_500.jpg,https://www.youtube.com/watch?v=FNnYIIdTBhQ
국내_R&B／Soul,99,JAEHA (재하),3　2　1,3　2　1,https://cdnimg.melon.co.kr/cm2/album/images/112/05/814/11205814_20230317101453_500.jpg,https://www.youtube.com/watch?v=xhEVrVPmfdU
국내_R&B／Soul,100,릴러말즈 (Leellamarz),Number (Feat. BIG Naughty (서동현)),MaRz&B,https://cdnimg.melon.co.kr/cm2/album/images/110/78/313/11078313_20221014134130_500.jpg,https://www.youtube.com/watch?v=gBbLHFGrMXo
