장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_재즈,23,백예린 (Yerin Baek),Dear my blue,Our love is great,https://cdnimg.melon.co.kr/cm/album/images/102/62/378/10262378_500.jpg,https://www.youtube.com/watch?v=3oUU_i3iOfs
그외_재즈,24,Louis Armstrong,La Vie En Rose,All Time Greatest Hits,https://cdnimg.melon.co.kr/cm/album/images/003/36/855/336855_500.jpg,https://www.youtube.com/watch?v=8IJzYAda1wA
그외_재즈,25,Norah Jones,Carry On,Day Breaks,https://cdnimg.melon.co.kr/cm/album/images/027/02/444/2702444_500.jpg,https://www.youtube.com/watch?v=DqA25Ug71Mc
그외_재즈,26,Hamel,Breezy,Nobody's Tune - Special Edition (SE Asia version),https://cdnimg.melon.co.kr/cm/album/images/007/56/757/756757_500.jpg,https://www.youtube.com/watch?v=Jdbw0bDLJwQ
그외_재즈,27,"온유 (ONEW), 이진아",밤과 별의 노래 (Starry Night),밤과 별의 노래 (Starry Night) - SM STATION,https://cdnimg.melon.co.kr/cm/album/images/027/04/058/2704058_500.jpg,https://www.youtube.com/watch?v=RgVQ7YJRehM
그외_재즈,28,170hz,4pm Cafe,4pm Cafe,https://cdnimg.melon.co.kr/cm/album/images/026/49/015/2649015_500.jpg,https://www.youtube.com/watch?v=1HBc7LGBNqo
그외_재즈,29,Michael Buble,Feeling Good,It's Time,https://cdnimg.melon.co.kr/cm/album/images/003/00/641/300641_500.jpg,https://www.youtube.com/watch?v=Edwsf-8F3sI
그외_재즈,30,Norah Jones,Come Away With Me,Come Away With Me,https://cdnimg.melon.co.kr/cm/album/images/000/22/183/22183_500.jpg,https://www.youtube.com/watch?v=lbjZPFBD6JU
그외_재즈,31,정바스,Orange Splash (feat. 진동욱),Orange Splash,https://cdnimg.melon.co.kr/cm2/album/images/109/74/159/10974159_20220602145037_500.jpg,https://www.youtube.com/watch?v=k1q18F6KnwU
그외_재즈,32,Lisa Ono,Fly Me To The Moon,Cheek To Cheek -Jazz Standards From RIO-,https://cdnimg.melon.co.kr/cm/album/images/006/71/953/671953_500.jpg,https://www.youtube.com/watch?v=8EUm_FIO9v0
그외_재즈,33,Bobby Caldwell,What You Won't Do for Love,"Time & Again: The Anthology, Pt. 2",https://cdnimg.melon.co.kr/cm/album/images/043/28/105/4328105_500.jpg,https://www.youtube.com/watch?v=Gru4IfbKlfU
그외_재즈,34,Eddie Higgins Trio,Shinjuku Twilight,If Dreams Come True,https://cdnimg.melon.co.kr/cm/album/images/000/67/438/67438_500.jpg,https://www.youtube.com/watch?v=P3WwxsbIOf8
그외_재즈,35,Lisa Ono,I Wish You Love,Best 1997-2001,https://cdnimg.melon.co.kr/cm/album/images/000/22/200/22200_500.jpg,https://www.youtube.com/watch?v=SVmRJunmR1I
그외_재즈,36,Michael Buble,It's Beginning to Look a Lot like Christmas,Christmas,https://cdnimg.melon.co.kr/cm/album/images/020/36/035/2036035_500.jpg,https://www.youtube.com/watch?v=QJ5DOWPGxwg
그외_재즈,37,Michael Buble,Kissing A Fool,Michael Buble,https://cdnimg.melon.co.kr/cm/album/images/000/31/000/31000_500.jpg,https://www.youtube.com/watch?v=Ft8Sp3jVwGI
그외_재즈,38,Chuck Mangione,Feels So Good,Feels So Good,https://cdnimg.melon.co.kr/cm/album/images/000/16/997/16997_500.jpg,https://www.youtube.com/watch?v=FExBwfQHXlE
그외_재즈,39,Sam Ock,Keep Me Warm,Snowy,https://cdnimg.melon.co.kr/cm2/album/images/105/37/136/10537136_20201221141142_500.jpg,https://www.youtube.com/watch?v=66tfZ3CdviU
그외_재즈,40,Norah Jones,What Am I To You?,Feels Like Home,https://cdnimg.melon.co.kr/cm/album/images/000/33/886/33886_500.jpg,https://www.youtube.com/watch?v=ZBseZ6y7hDQ
그외_재즈,41,문성욱,Crush (Vocal 임재현),My Teenage,https://cdnimg.melon.co.kr/cm/album/images/100/27/949/10027949_500.jpg,https://www.youtube.com/watch?v=_B6mCVz8kfA
그외_재즈,42,Dave Brubeck,Take Five,Time Out,https://cdnimg.melon.co.kr/cm/album/images/000/43/157/43157_500.jpg,https://www.youtube.com/watch?v=vmDDOFXSgAs
