장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_포크／블루스,74,김광석,서른 즈음에,김광석 Best,https://cdnimg.melon.co.kr/cm/album/images/003/11/488/311488_500.jpg,https://www.youtube.com/watch?v=DMw5RKcbKVY
국내_포크／블루스,75,송예빈,Oh Friday (루디고 GO X 송예빈),루디고 GO OST part.1,https://cdnimg.melon.co.kr/cm2/album/images/109/81/026/10981026_20220613145553_500.jpg,https://www.youtube.com/watch?v=JI2evX0tA5k
국내_포크／블루스,76,볼빨간사춘기,Mermaid,사춘기집Ⅰ 꽃기운,https://cdnimg.melon.co.kr/cm/album/images/102/68/898/10268898_500.jpg,https://www.youtube.com/watch?v=jDrVkH297iQ
국내_포크／블루스,77,적재,잘 지내,하루,https://cdnimg.melon.co.kr/cm2/album/images/103/54/663/10354663_500.jpg,https://www.youtube.com/watch?v=hzO1qD2Jnl4
국내_포크／블루스,78,김희재,그대 발길 머무는 곳에,진짜가 나타났다! OST Part.1,https://cdnimg.melon.co.kr/cm2/album/images/112/09/863/11209863_20230323185623_500.jpg,https://www.youtube.com/watch?v=bXAcZkVIVP0
국내_포크／블루스,79,1415,봄이 온 것 같애,DEAR : X,https://cdnimg.melon.co.kr/cm/album/images/100/56/693/10056693_500.jpg,https://www.youtube.com/watch?v=5XU891AGvtE
국내_포크／블루스,80,백아,테두리,테두리,https://cdnimg.melon.co.kr/cm/album/images/101/53/287/10153287_500.jpg,https://www.youtube.com/watch?v=R8axRrFIsFI
국내_포크／블루스,81,기리보이,간밤에,일타 스캔들 OST Part 4,https://cdnimg.melon.co.kr/cm2/album/images/111/65/876/11165876_20230203113045_500.jpg,https://www.youtube.com/watch?v=Y0GORdhRg4k
국내_포크／블루스,82,10CM,쓰담쓰담,3.0,https://cdnimg.melon.co.kr/cm/album/images/022/90/452/2290452_500.jpg,https://www.youtube.com/watch?v=adAQI6B-DMY
국내_포크／블루스,83,10CM,짝사랑 (feat. 민수) (@kiiiiiiiiiite),Remake 1.0,https://cdnimg.melon.co.kr/cm2/album/images/111/66/064/11166064_20230203163038_500.jpg,https://www.youtube.com/watch?v=nNmAK619U58
국내_포크／블루스,84,볼빨간사춘기,고쳐주세요,Red Diary Page.1,https://cdnimg.melon.co.kr/cm/album/images/101/00/191/10100191_500.jpg,https://www.youtube.com/watch?v=rYoMbEtS5So
국내_포크／블루스,85,소란 (SORAN),벚꽃이 내린다,벚꽃이 내린다,https://cdnimg.melon.co.kr/cm/album/images/020/84/026/2084026_500.jpg,https://www.youtube.com/watch?v=vFdoqeDwpHg
국내_포크／블루스,86,영탁,Second Chance,MMM,https://cdnimg.melon.co.kr/cm2/album/images/109/95/973/10995973_20220704120924_500.jpg,https://www.youtube.com/watch?v=enAAWnmoY4w
국내_포크／블루스,87,디오 (D.O.),Rose,공감 - The 1st Mini Album,https://cdnimg.melon.co.kr/cm2/album/images/106/62/028/10662028_20210726162904_500.jpg,https://www.youtube.com/watch?v=_btxV8tJM7w
국내_포크／블루스,88,"차오루, 키썸 (Kisum), 예린 (YERIN)",왜 또 봄이야,왜 또 봄이야,https://cdnimg.melon.co.kr/cm/album/images/100/45/677/10045677_500.jpg,https://www.youtube.com/watch?v=yI_2v_yCAcU
국내_포크／블루스,89,10CM,방에 모기가 있어 (Do You Think Of Me?),방에 모기가 있어 (4.4),https://cdnimg.melon.co.kr/cm/album/images/103/15/153/10315153_500.jpg,https://www.youtube.com/watch?v=d5cV86Sa6k0
국내_포크／블루스,90,옥상달빛,"수고했어, 오늘도",28,https://cdnimg.melon.co.kr/cm/album/images/012/57/355/1257355_500.jpg,https://www.youtube.com/watch?v=U3e4AOd-DzE
국내_포크／블루스,91,그_냥,너의 밤은 어때,하_나,https://cdnimg.melon.co.kr/cm/album/images/100/68/296/10068296_500.jpg,https://www.youtube.com/watch?v=jYx1bhYufmE
국내_포크／블루스,92,에디킴,너 사용법,너 사용법,https://cdnimg.melon.co.kr/cm/album/images/022/49/449/2249449_500.jpg,https://www.youtube.com/watch?v=Y4mH2KvzUQ0
국내_포크／블루스,93,존박,이상한 사람,동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.1,https://cdnimg.melon.co.kr/cm2/album/images/103/34/824/10334824_500.jpg,https://www.youtube.com/watch?v=0nwUYiucnpM
국내_포크／블루스,94,새봄 (saevom),취기를 빌려 (Vocal 이민혁),취기를 빌려,https://cdnimg.melon.co.kr/cm/album/images/026/55/995/2655995_500.jpg,https://www.youtube.com/watch?v=Yh6FMrp8MN0
국내_포크／블루스,95,김광석,사랑했지만,김광석 '나의 노래' Box Set,https://cdnimg.melon.co.kr/cm/album/images/021/36/746/2136746_500.jpg,https://www.youtube.com/watch?v=Ikbj54iFTdw
국내_포크／블루스,96,볼빨간사춘기,상상,Red Diary Page.1,https://cdnimg.melon.co.kr/cm/album/images/101/00/191/10100191_500.jpg,https://www.youtube.com/watch?v=wT3N8ohVJOk
국내_포크／블루스,97,펀치 (Punch),봄봄봄,멀리서 보면 푸른 봄 OST Part.1,https://cdnimg.melon.co.kr/cm2/album/images/106/28/461/10628461_20210615135437_500.jpg,https://www.youtube.com/watch?v=tPQT7wEat2I
국내_포크／블루스,98,김현창,아침만 남겨주고,내 파랑은 항상 검정에 무너져왔어요,https://cdnimg.melon.co.kr/cm2/album/images/104/92/997/10492997_20200918144325_500.jpg,https://www.youtube.com/watch?v=7SJ9ruo6YUg
국내_포크／블루스,99,1415,선을 그어 주던가,DEAR : X,https://cdnimg.melon.co.kr/cm/album/images/100/56/693/10056693_500.jpg,https://www.youtube.com/watch?v=eJhAoQzd1Mg
국내_포크／블루스,100,볼빨간사춘기,사랑에 빠졌을 때,Full Album RED PLANET,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg,https://www.youtube.com/watch?v=c64K-Yfc1mQ
