장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_인디음악,13,21학번,스티커 사진,스티커 사진,https://cdnimg.melon.co.kr/cm2/album/images/110/01/347/11001347_20220711164254_500.jpg,https://www.youtube.com/watch?v=ArvOtRsecVQ
국내_인디음악,14,마크툽 (MAKTUB),오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),Red Moon : To You My Light,https://cdnimg.melon.co.kr/cm/album/images/102/94/603/10294603_500.jpg,https://www.youtube.com/watch?v=dmSUBdk4SY4
국내_인디음악,15,주시크 (Joosiq),너를 생각해,너를 생각해,https://cdnimg.melon.co.kr/cm2/album/images/107/16/399/10716399_20210916173429_500.jpg,https://www.youtube.com/watch?v=zeI1RXSK1YY
국내_인디음악,16,#안녕,너의 번호를 누르고 (Prod. 영화처럼),너의 번호를 누르고,https://cdnimg.melon.co.kr/cm2/album/images/103/59/126/10359126_500.jpg,https://www.youtube.com/watch?v=4OWRJ8Hnkz4
국내_인디음악,17,10CM,폰서트,4.0,https://cdnimg.melon.co.kr/cm/album/images/100/93/077/10093077_500.jpg,https://www.youtube.com/watch?v=61pRq2zfsHo
국내_인디음악,18,멜로망스,고백,세 번째 '고백',https://cdnimg.melon.co.kr/cm2/album/images/106/95/590/10695590_20210827162225_500.jpg,https://www.youtube.com/watch?v=UhY0x9jN_uE
국내_인디음악,19,볼빨간사춘기,썸 탈꺼야,Red Diary Page.1,https://cdnimg.melon.co.kr/cm/album/images/101/00/191/10100191_500.jpg,https://www.youtube.com/watch?v=Je-AOvGZVso
국내_인디음악,20,스탠딩 에그,오래된 노래,오래된 노래,https://cdnimg.melon.co.kr/cm/album/images/021/48/596/2148596_500.jpg,https://www.youtube.com/watch?v=bW3XExLBf7A
국내_인디음악,21,볼빨간사춘기,여행,Red Diary Page.2,https://cdnimg.melon.co.kr/cm/album/images/101/70/069/10170069_500.jpg,https://www.youtube.com/watch?v=xRbPAVnqtcs
국내_인디음악,22,볼빨간사춘기,나의 사춘기에게,Red Diary Page.1,https://cdnimg.melon.co.kr/cm/album/images/101/00/191/10100191_500.jpg,https://www.youtube.com/watch?v=GY_StGcBSYw
국내_인디음악,23,볼빨간사춘기,우주를 줄게,Full Album RED PLANET,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg,https://www.youtube.com/watch?v=9U8uA702xrE
국내_인디음악,24,"로키드 (Lokid), 영화 (mu.b)",다시 보고 싶은 영화가 있어,다시 보고 싶은 영화가 있어,https://cdnimg.melon.co.kr/cm2/album/images/112/03/852/11203852_20230315153414_500.jpg,https://www.youtube.com/watch?v=pD87lE6aVn8
국내_인디음악,25,"PATEKO (파테코), Jayci yucca (제이씨 유카), Kid Wine",널 떠올리는 중이야,어서와요 키카코 하우스,https://cdnimg.melon.co.kr/cm2/album/images/106/61/149/10661149_20210723152034_500.jpg,https://www.youtube.com/watch?v=Htucd7RpclE
국내_인디음악,26,숀 (SHAUN),Way Back Home,Take,https://cdnimg.melon.co.kr/cm/album/images/101/79/508/10179508_500.jpg,https://www.youtube.com/watch?v=amOSaNX7KJg
국내_인디음악,27,임재현,세상에 없는 계절,세상에 없는 계절,https://cdnimg.melon.co.kr/cm2/album/images/111/59/307/11159307_20230127164310_500.jpg,https://www.youtube.com/watch?v=NAiI7N5tSc0
국내_인디음악,28,오반,어떻게 지내 (Prod. By VAN.C),어떻게 지내,https://cdnimg.melon.co.kr/cm2/album/images/103/99/190/10399190_20200305151138_500.jpg,https://www.youtube.com/watch?v=jBAdBd_hd-8
국내_인디음악,29,주시크 (Joosiq),아무래도 난,아무래도 난,https://cdnimg.melon.co.kr/cm2/album/images/109/03/658/10903658_20220329185034_500.jpg,https://www.youtube.com/watch?v=LhzUBq_rhYY
