장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_OST,52,권진아,위로,멜로가 체질 OST Part 1,https://cdnimg.melon.co.kr/cm/album/images/103/16/484/10316484_500.jpg,https://www.youtube.com/watch?v=kdUe1xZh9N0
그외_OST,53,조이 (JOY),좋은 사람 있으면 소개시켜줘,슬기로운 의사생활 OST Part 2,https://cdnimg.melon.co.kr/cm2/album/images/104/05/712/10405712_20200320102711_500.jpg,https://www.youtube.com/watch?v=hoLzH1revMg
그외_OST,54,이적,걱정말아요 그대,응답하라 1988 OST Part.2,https://cdnimg.melon.co.kr/cm/album/images/026/49/434/2649434_500.jpg,https://www.youtube.com/watch?v=Dic27EnDDls
그외_OST,55,김호중,인생은 뷰티풀,인생은 뷰티풀: 비타돌체,https://cdnimg.melon.co.kr/cm2/album/images/110/48/906/11048906_20220906180454_500.jpg,https://www.youtube.com/watch?v=P24AvrKJWAY
그외_OST,56,성시경,너는 나의 봄이다,시크릿 가든 OST Part.4,https://cdnimg.melon.co.kr/cm/album/images/011/17/461/1117461_500.jpg,https://www.youtube.com/watch?v=yl8It450z-E
그외_OST,57,오혁,소녀,응답하라 1988 OST Part.3,https://cdnimg.melon.co.kr/cm/album/images/026/52/150/2652150_500.jpg,https://www.youtube.com/watch?v=bLoO0FSXncg
그외_OST,58,태일 (TAEIL),Starlight,스물다섯 스물하나 OST Part 1,https://cdnimg.melon.co.kr/cm2/album/images/108/65/475/10865475_20220211125700_500.jpg,https://www.youtube.com/watch?v=RNj-GhxPM0g
그외_OST,59,케이윌,말해! 뭐해?,태양의 후예 OST Part.6,https://cdnimg.melon.co.kr/cm/album/images/026/73/882/2673882_500.jpg,https://www.youtube.com/watch?v=SdHQkkRc-hc
그외_OST,60,BIG Naughty (서동현),손을 마주 잡고,사랑의 이해 OST Part.5,https://cdnimg.melon.co.kr/cm2/album/images/111/50/702/11150702_20230117135140_500.jpg,https://www.youtube.com/watch?v=p3zMfZqcfMU
그외_OST,61,RADWIMPS (래드윔프스),なんでもないや (movie ver.) / Nandemonaiya (movie ver.),君の名は。(너의 이름은. / your name.),https://cdnimg.melon.co.kr/cm/album/images/100/04/028/10004028_500.jpg,https://www.youtube.com/watch?v=n89SKAymNfA
그외_OST,62,백예린 (Yerin Baek),"다시 난, 여기",사랑의 불시착 OST Part 4,https://cdnimg.melon.co.kr/cm2/album/images/103/74/783/10374783_20200110170629_500.jpg,https://www.youtube.com/watch?v=FFmdTU4Cpr8
그외_OST,63,"첸 (CHEN), 펀치 (Punch)",Everytime,태양의 후예 OST Part.2,https://cdnimg.melon.co.kr/cm/album/images/026/69/132/2669132_500.jpg,https://www.youtube.com/watch?v=fTc5tuEn6_U
그외_OST,64,이승철,서쪽 하늘,청연 OST,https://cdnimg.melon.co.kr/cm/album/images/003/11/401/311401_500.jpg,https://www.youtube.com/watch?v=R05FtOb5Hz8
그외_OST,65,"하울, 제이",Perhaps Love (사랑인가요),궁 OST,https://cdnimg.melon.co.kr/cm/album/images/003/12/880/312880_500.jpg,https://www.youtube.com/watch?v=v3SaQZypZ_U
그외_OST,66,aespa,Hold On Tight,Tetris (Motion Picture Soundtrack),https://cdnimg.melon.co.kr/cm2/album/images/112/14/475/11214475_20230330175604_500.jpg,https://www.youtube.com/watch?v=fvtzZFhrKLE
그외_OST,67,"지민, 하성운",With you,우리들의 블루스 OST Part 4,https://cdnimg.melon.co.kr/cm2/album/images/109/29/466/10929466_20220422145303_500.jpg,https://www.youtube.com/watch?v=Z9b0Hj-BfaM
그외_OST,68,백지영,잊지 말아요,아이리스 OST (Part 1),https://cdnimg.melon.co.kr/cm/album/images/006/89/751/689751_500.jpg,https://www.youtube.com/watch?v=tmp_1hc3p2A
그외_OST,69,규현 (KYUHYUN),화려하지 않은 고백,슬기로운 의사생활 OST Part 4,https://cdnimg.melon.co.kr/cm2/album/images/104/12/335/10412335_20200403104545_500.jpg,https://www.youtube.com/watch?v=ftQF5AbDMLM
그외_OST,70,"첸 (CHEN), 백현 (BAEKHYUN), 시우민 (XIUMIN)",너를 위해,달의 연인 - 보보경심 려 OST Part 1,https://cdnimg.melon.co.kr/cm/album/images/027/05/644/2705644_500.jpg,https://www.youtube.com/watch?v=JvjWy4saR08
그외_OST,71,백현 (BAEKHYUN),너를 사랑하고 있어,낭만닥터 김사부 2 OST Part.1,https://cdnimg.melon.co.kr/cm2/album/images/103/72/655/10372655_20200107151231_500.jpg,https://www.youtube.com/watch?v=SrPenGsY1JM
그외_OST,72,성시경,너에게,응답하라 1994 OST Part 2,https://cdnimg.melon.co.kr/cm/album/images/022/13/824/2213824_500.jpg,https://www.youtube.com/watch?v=_kr3bOs5s8U
그외_OST,73,김호중,슬픈등,인생은 뷰티풀: 비타돌체,https://cdnimg.melon.co.kr/cm2/album/images/110/48/906/11048906_20220906180454_500.jpg,https://www.youtube.com/watch?v=TAtEEITJT7g
그외_OST,74,하현우 (국카스텐),돌덩이,이태원 클라쓰 OST Part.3,https://cdnimg.melon.co.kr/cm2/album/images/103/85/262/10385262_20200206141416_500.jpg,https://www.youtube.com/watch?v=4qOT_Aw9IgM
그외_OST,75,Naomi Scott,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Aladdin (Original Motion Picture Soundtrack),https://cdnimg.melon.co.kr/cm/album/images/102/88/448/10288448_500.jpg,https://www.youtube.com/watch?v=DwTogmKwYWo
그외_OST,76,소유 (SOYOU),I Miss You,도깨비 OST Part.7,https://cdnimg.melon.co.kr/cm/album/images/100/27/253/10027253_500.jpg,https://www.youtube.com/watch?v=t9KpdoSxVZU
그외_OST,77,에일리(Ailee),Gone,판도라 : 조작된 낙원 OST Part 3,https://cdnimg.melon.co.kr/cm2/album/images/112/13/801/11213801_20230330101727_500.jpg,https://www.youtube.com/watch?v=BYWVCpi0x2g
그외_OST,78,세븐틴,A-TEEN,A-TEEN Part.3,https://cdnimg.melon.co.kr/cm/album/images/101/94/044/10194044_500.jpg,https://www.youtube.com/watch?v=FApUD0WBLHo
그외_OST,79,"찬열 (CHANYEOL), 펀치 (Punch)",Stay With Me,도깨비 OST Part.1,https://cdnimg.melon.co.kr/cm/album/images/100/20/654/10020654_500.jpg,https://www.youtube.com/watch?v=pcKR0LPwoYs
